ZipCode,Personal Property Coverage,Deductible,Liability,Average Rate,Highest Rate,Lowest Rate
46047,"$40,000","$1,000","$300,000",$296,"$1,153",$71
46047,"$60,000",$500,"$100,000",$315,"$1,174",$79
46047,"$60,000",$500,"$300,000",$414,"$1,683",$91
46047,"$60,000","$1,000","$100,000",$434,"$1,704",$99
46047,"$60,000","$1,000","$300,000",$385,"$1,545",$86
46048,"$20,000",$500,"$100,000",$404,"$1,566",$95
46048,"$20,000",$500,"$300,000",$243,$833,$59
46048,"$20,000","$1,000","$100,000",$260,$854,$68
46048,"$20,000","$1,000","$300,000",$223,$773,$54
46048,"$40,000",$500,"$100,000",$240,$794,$63
46048,"$40,000",$500,"$300,000",$338,"$1,251",$76
46048,"$40,000","$1,000","$100,000",$357,"$1,272",$84
46048,"$40,000","$1,000","$300,000",$311,"$1,153",$71
46048,"$60,000",$500,"$100,000",$330,"$1,174",$79
46048,"$60,000",$500,"$300,000",$438,"$1,683",$91
46048,"$60,000","$1,000","$100,000",$457,"$1,704",$99
46048,"$60,000","$1,000","$300,000",$405,"$1,545",$86
46049,"$20,000",$500,"$100,000",$424,"$1,566",$95
46049,"$20,000",$500,"$300,000",$232,$833,$59
46049,"$20,000","$1,000","$100,000",$249,$854,$68
46049,"$20,000","$1,000","$300,000",$214,$773,$54
46049,"$40,000",$500,"$100,000",$231,$794,$63
46049,"$40,000",$500,"$300,000",$320,"$1,251",$76
46049,"$40,000","$1,000","$100,000",$339,"$1,272",$84
46049,"$40,000","$1,000","$300,000",$295,"$1,153",$71
